Participant,ReadingTime,ItemNumber,RCType,VerbBias,Word,WordNumber,Sentence,WordType,LanguageGroup
1573074945,581,23,Reduced,NounPhrase,learned,3,The apprentice learned the skill was quite marketable.,Ignore,L2
1573074945,416,23,Reduced,NounPhrase,the,4,The apprentice learned the skill was quite marketable.,Ignore,L2
1573074945,581,23,Reduced,NounPhrase,skill,5,The apprentice learned the skill was quite marketable.,Ignore,L2
1573074945,459,23,Reduced,NounPhrase,was,6,The apprentice learned the skill was quite marketable.,Critical,L2
1573074945,429,23,Reduced,NounPhrase,quite,7,The apprentice learned the skill was quite marketable.,PostCritical,L2
1573074945,829,23,Reduced,NounPhrase,marketable.,8,The apprentice learned the skill was quite marketable.,Ignore,L2
1573074945,426,9,Reduced,Sentence,Mr.,1,Mr. Smith claimed the directions would need to be changed.,Ignore,L2
1573074945,535,9,Reduced,Sentence,Smith,2,Mr. Smith claimed the directions would need to be changed.,Ignore,L2
1573074945,629,9,Reduced,Sentence,claimed,3,Mr. Smith claimed the directions would need to be changed.,Ignore,L2
1573074945,480,9,Reduced,Sentence,the,4,Mr. Smith claimed the directions would need to be changed.,Ignore,L2
1573074945,804,9,Reduced,Sentence,directions,5,Mr. Smith claimed the directions would need to be changed.,Ignore,L2
1573074945,625,9,Reduced,Sentence,would,6,Mr. Smith claimed the directions would need to be changed.,Critical,L2
1573074945,683,9,Reduced,Sentence,need,7,Mr. Smith claimed the directions would need to be changed.,PostCritical,L2
1573074945,336,9,Reduced,Sentence,to,8,Mr. Smith claimed the directions would need to be changed.,Ignore,L2
1573074945,287,9,Reduced,Sentence,be,9,Mr. Smith claimed the directions would need to be changed.,Ignore,L2
1573074945,524,9,Reduced,Sentence,changed.,10,Mr. Smith claimed the directions would need to be changed.,Ignore,L2
1573074945,338,22,Full,Sentence,The,1,The student hoped that the solution was in the back of the book.,Ignore,L2
1573074945,610,22,Full,Sentence,student,2,The student hoped that the solution was in the back of the book.,Ignore,L2
1573074945,263,22,Full,Sentence,hoped,3,The student hoped that the solution was in the back of the book.,Ignore,L2
1573074945,568,22,Full,Sentence,that,4,The student hoped that the solution was in the back of the book.,Ignore,L2
1573074945,468,22,Full,Sentence,the,5,The student hoped that the solution was in the back of the book.,Ignore,L2
1573074945,1868,22,Full,Sentence,solution,6,The student hoped that the solution was in the back of the book.,Ignore,L2
1573074945,442,22,Full,Sentence,was,7,The student hoped that the solution was in the back of the book.,Critical,L2
1573074945,493,22,Full,Sentence,in,8,The student hoped that the solution was in the back of the book.,PostCritical,L2
1573074945,364,22,Full,Sentence,the,9,The student hoped that the solution was in the back of the book.,Ignore,L2
1573074945,558,22,Full,Sentence,back,10,The student hoped that the solution was in the back of the book.,Ignore,L2
1573074945,281,22,Full,Sentence,of,11,The student hoped that the solution was in the back of the book.,Ignore,L2
1573074945,285,22,Full,Sentence,the,12,The student hoped that the solution was in the back of the book.,Ignore,L2
1573074945,418,22,Full,Sentence,book.,13,The student hoped that the solution was in the back of the book.,Ignore,L2
1573074945,296,20,Full,NounPhrase,The,1,The gardener maintained that the lawn was in good shape.,Ignore,L2
1573074945,528,20,Full,NounPhrase,gardener,2,The gardener maintained that the lawn was in good shape.,Ignore,L2
1573074945,1058,20,Full,NounPhrase,maintained,3,The gardener maintained that the lawn was in good shape.,Ignore,L2
1573074945,946,20,Full,NounPhrase,that,4,The gardener maintained that the lawn was in good shape.,Ignore,L2
1573074945,454,20,Full,NounPhrase,the,5,The gardener maintained that the lawn was in good shape.,Ignore,L2
1573074945,951,20,Full,NounPhrase,lawn,6,The gardener maintained that the lawn was in good shape.,Ignore,L2
1573074945,551,20,Full,NounPhrase,was,7,The gardener maintained that the lawn was in good shape.,Critical,L2
1573074945,327,20,Full,NounPhrase,in,8,The gardener maintained that the lawn was in good shape.,PostCritical,L2
1573074945,390,20,Full,NounPhrase,good,9,The gardener maintained that the lawn was in good shape.,Ignore,L2
1573074945,355,20,Full,NounPhrase,shape.,10,The gardener maintained that the lawn was in good shape.,Ignore,L2
1573074945,413,13,Reduced,NounPhrase,The,1,The attorney advised the defendant was planning to jump bail.,Ignore,L2
1573074945,341,13,Reduced,NounPhrase,attorney,2,The attorney advised the defendant was planning to jump bail.,Ignore,L2
1573074945,924,13,Reduced,NounPhrase,advised,3,The attorney advised the defendant was planning to jump bail.,Ignore,L2
1573074945,398,13,Reduced,NounPhrase,the,4,The attorney advised the defendant was planning to jump bail.,Ignore,L2
1573074945,804,13,Reduced,NounPhrase,defendant,5,The attorney advised the defendant was planning to jump bail.,Ignore,L2
1573074945,464,13,Reduced,NounPhrase,was,6,The attorney advised the defendant was planning to jump bail.,Critical,L2
1573074945,484,13,Reduced,NounPhrase,planning,7,The attorney advised the defendant was planning to jump bail.,PostCritical,L2
1573074945,361,13,Reduced,NounPhrase,to,8,The attorney advised the defendant was planning to jump bail.,Ignore,L2
1573074945,272,13,Reduced,NounPhrase,jump,9,The attorney advised the defendant was planning to jump bail.,Ignore,L2
1573074945,445,13,Reduced,NounPhrase,bail.,10,The attorney advised the defendant was planning to jump bail.,Ignore,L2
1573074945,303,15,Reduced,Sentence,The,1,The lawyer boasted the memo was from the president of the company.,Ignore,L2
1573074945,764,15,Reduced,Sentence,lawyer,2,The lawyer boasted the memo was from the president of the company.,Ignore,L2
1573074945,296,15,Reduced,Sentence,boasted,3,The lawyer boasted the memo was from the president of the company.,Ignore,L2
1573074945,633,15,Reduced,Sentence,the,4,The lawyer boasted the memo was from the president of the company.,Ignore,L2
1573074945,663,15,Reduced,Sentence,memo,5,The lawyer boasted the memo was from the president of the company.,Ignore,L2
1573074945,260,15,Reduced,Sentence,was,6,The lawyer boasted the memo was from the president of the company.,Critical,L2
1573074945,469,15,Reduced,Sentence,from,7,The lawyer boasted the memo was from the president of the company.,PostCritical,L2
1573074945,297,15,Reduced,Sentence,the,8,The lawyer boasted the memo was from the president of the company.,Ignore,L2
1573074945,661,15,Reduced,Sentence,president,9,The lawyer boasted the memo was from the president of the company.,Ignore,L2
1573074945,242,15,Reduced,Sentence,of,10,The lawyer boasted the memo was from the president of the company.,Ignore,L2
1573074945,273,15,Reduced,Sentence,the,11,The lawyer boasted the memo was from the president of the company.,Ignore,L2
1573074945,427,15,Reduced,Sentence,company.,12,The lawyer boasted the memo was from the president of the company.,Ignore,L2
1573074945,544,24,Full,Sentence,The,1,The student realized that the language was spoken only in one province.,Ignore,L2
1573074945,249,24,Full,Sentence,student,2,The student realized that the language was spoken only in one province.,Ignore,L2
1573074945,730,24,Full,Sentence,realized,3,The student realized that the language was spoken only in one province.,Ignore,L2
1573074945,546,24,Full,Sentence,that,4,The student realized that the language was spoken only in one province.,Ignore,L2
1573074945,306,24,Full,Sentence,the,5,The student realized that the language was spoken only in one province.,Ignore,L2
1573074945,563,24,Full,Sentence,language,6,The student realized that the language was spoken only in one province.,Ignore,L2
1573074945,318,24,Full,Sentence,was,7,The student realized that the language was spoken only in one province.,Critical,L2
1573074945,462,24,Full,Sentence,spoken,8,The student realized that the language was spoken only in one province.,PostCritical,L2
1573074945,337,24,Full,Sentence,only,9,The student realized that the language was spoken only in one province.,Ignore,L2
1573074945,339,24,Full,Sentence,in,10,The student realized that the language was spoken only in one province.,Ignore,L2
1573074945,276,24,Full,Sentence,one,11,The student realized that the language was spoken only in one province.,Ignore,L2
1573074945,351,24,Full,Sentence,province.,12,The student realized that the language was spoken only in one province.,Ignore,L2
1573074945,379,12,Full,NounPhrase,The,1,The general revealed that the weapon was ready to be used.,Ignore,L2
1573074945,304,12,Full,NounPhrase,general,2,The general revealed that the weapon was ready to be used.,Ignore,L2
1573074945,400,12,Full,NounPhrase,revealed,3,The general revealed that the weapon was ready to be used.,Ignore,L2
1573074945,521,12,Full,NounPhrase,that,4,The general revealed that the weapon was ready to be used.,Ignore,L2
1573074945,485,12,Full,NounPhrase,the,5,The general revealed that the weapon was ready to be used.,Ignore,L2
1573074945,269,12,Full,NounPhrase,weapon,6,The general revealed that the weapon was ready to be used.,Ignore,L2
1573074945,651,12,Full,NounPhrase,was,7,The general revealed that the weapon was ready to be used.,Critical,L2
1573074945,227,12,Full,NounPhrase,ready,8,The general revealed that the weapon was ready to be used.,PostCritical,L2
1573074945,361,12,Full,NounPhrase,to,9,The general revealed that the weapon was ready to be used.,Ignore,L2
1573074945,256,12,Full,NounPhrase,be,10,The general revealed that the weapon was ready to be used.,Ignore,L2
1573074945,516,12,Full,NounPhrase,used.,11,The general revealed that the weapon was ready to be used.,Ignore,L2
1573074945,211,21,Reduced,NounPhrase,The,1,The woman forgot the address was in the directory.,Ignore,L2
1573074945,495,21,Reduced,NounPhrase,woman,2,The woman forgot the address was in the directory.,Ignore,L2
1573074945,246,21,Reduced,NounPhrase,forgot,3,The woman forgot the address was in the directory.,Ignore,L2
1573074945,495,21,Reduced,NounPhrase,the,4,The woman forgot the address was in the directory.,Ignore,L2
1573074945,304,21,Reduced,NounPhrase,address,5,The woman forgot the address was in the directory.,Ignore,L2
1573074945,406,21,Reduced,NounPhrase,was,6,The woman forgot the address was in the directory.,Critical,L2
1573074945,344,21,Reduced,NounPhrase,in,7,The woman forgot the address was in the directory.,PostCritical,L2
1573074945,316,21,Reduced,NounPhrase,the,8,The woman forgot the address was in the directory.,Ignore,L2
1573074945,260,21,Reduced,NounPhrase,directory.,9,The woman forgot the address was in the directory.,Ignore,L2
1573074945,624,25,Reduced,Sentence,The,1,The poet implied his childhood was very unhappy.,Ignore,L2
1573074945,440,25,Reduced,Sentence,poet,2,The poet implied his childhood was very unhappy.,Ignore,L2
1573074945,671,25,Reduced,Sentence,implied,3,The poet implied his childhood was very unhappy.,Ignore,L2
1573074945,575,25,Reduced,Sentence,his,4,The poet implied his childhood was very unhappy.,Ignore,L2
1573074945,592,25,Reduced,Sentence,childhood,5,The poet implied his childhood was very unhappy.,Ignore,L2
1573074945,492,25,Reduced,Sentence,was,6,The poet implied his childhood was very unhappy.,Critical,L2
1573074945,306,25,Reduced,Sentence,very,7,The poet implied his childhood was very unhappy.,PostCritical,L2
1573074945,314,25,Reduced,Sentence,unhappy.,8,The poet implied his childhood was very unhappy.,Ignore,L2
1573074945,439,18,Full,Sentence,The,1,The defendant wished that the verdict would be decided soon.,Ignore,L2
1573074945,735,18,Full,Sentence,defendant,2,The defendant wished that the verdict would be decided soon.,Ignore,L2
1573074945,740,18,Full,Sentence,wished,3,The defendant wished that the verdict would be decided soon.,Ignore,L2
1573074945,852,18,Full,Sentence,that,4,The defendant wished that the verdict would be decided soon.,Ignore,L2
1573074945,541,18,Full,Sentence,the,5,The defendant wished that the verdict would be decided soon.,Ignore,L2
1573074945,636,18,Full,Sentence,verdict,6,The defendant wished that the verdict would be decided soon.,Ignore,L2
1573074945,433,18,Full,Sentence,would,7,The defendant wished that the verdict would be decided soon.,Critical,L2
1573074945,343,18,Full,Sentence,be,8,The defendant wished that the verdict would be decided soon.,PostCritical,L2
1573074945,328,18,Full,Sentence,decided,9,The defendant wished that the verdict would be decided soon.,Ignore,L2
1573074945,345,18,Full,Sentence,soon.,10,The defendant wished that the verdict would be decided soon.,Ignore,L2
1573074945,364,26,Full,NounPhrase,The,1,The teacher recalled that the answer was very complicated.,Ignore,L2
1573074945,335,26,Full,NounPhrase,teacher,2,The teacher recalled that the answer was very complicated.,Ignore,L2
1573074945,419,26,Full,NounPhrase,recalled,3,The teacher recalled that the answer was very complicated.,Ignore,L2
1573074945,953,26,Full,NounPhrase,that,4,The teacher recalled that the answer was very complicated.,Ignore,L2
1573074945,439,26,Full,NounPhrase,the,5,The teacher recalled that the answer was very complicated.,Ignore,L2
1573074945,247,26,Full,NounPhrase,answer,6,The teacher recalled that the answer was very complicated.,Ignore,L2
1573074945,479,26,Full,NounPhrase,was,7,The teacher recalled that the answer was very complicated.,Critical,L2
1573074945,218,26,Full,NounPhrase,very,8,The teacher recalled that the answer was very complicated.,PostCritical,L2
1573074945,510,26,Full,NounPhrase,complicated.,9,The teacher recalled that the answer was very complicated.,Ignore,L2
1573074945,301,7,Reduced,NounPhrase,The,1,The scientist confirmed the hypothesis was being studied.,Ignore,L2
1573074945,483,7,Reduced,NounPhrase,scientist,2,The scientist confirmed the hypothesis was being studied.,Ignore,L2
1573074945,701,7,Reduced,NounPhrase,confirmed,3,The scientist confirmed the hypothesis was being studied.,Ignore,L2
1573074945,305,7,Reduced,NounPhrase,the,4,The scientist confirmed the hypothesis was being studied.,Ignore,L2
1573074945,774,7,Reduced,NounPhrase,hypothesis,5,The scientist confirmed the hypothesis was being studied.,Ignore,L2
1573074945,327,7,Reduced,NounPhrase,was,6,The scientist confirmed the hypothesis was being studied.,Critical,L2
1573074945,246,7,Reduced,NounPhrase,being,7,The scientist confirmed the hypothesis was being studied.,PostCritical,L2
1573074945,403,7,Reduced,NounPhrase,studied.,8,The scientist confirmed the hypothesis was being studied.,Ignore,L2
1573074945,372,11,Reduced,Sentence,The,1,The professor pretended the answer was not correct.,Ignore,L2
1573074945,419,11,Reduced,Sentence,professor,2,The professor pretended the answer was not correct.,Ignore,L2
1573074945,653,11,Reduced,Sentence,pretended,3,The professor pretended the answer was not correct.,Ignore,L2
1573074945,443,11,Reduced,Sentence,the,4,The professor pretended the answer was not correct.,Ignore,L2
1573074945,614,11,Reduced,Sentence,answer,5,The professor pretended the answer was not correct.,Ignore,L2
1573074945,310,11,Reduced,Sentence,was,6,The professor pretended the answer was not correct.,Critical,L2
1573074945,268,11,Reduced,Sentence,not,7,The professor pretended the answer was not correct.,PostCritical,L2
1573074945,409,11,Reduced,Sentence,correct.,8,The professor pretended the answer was not correct.,Ignore,L2
1573074945,392,14,Full,Sentence,The,1,The accountant hinted that the client was cheating on his taxes.,Ignore,L2
1573074945,588,14,Full,Sentence,accountant,2,The accountant hinted that the client was cheating on his taxes.,Ignore,L2
1573074945,606,14,Full,Sentence,hinted,3,The accountant hinted that the client was cheating on his taxes.,Ignore,L2
1573074945,406,14,Full,Sentence,that,4,The accountant hinted that the client was cheating on his taxes.,Ignore,L2
1573074945,297,14,Full,Sentence,the,5,The accountant hinted that the client was cheating on his taxes.,Ignore,L2
1573074945,278,14,Full,Sentence,client,6,The accountant hinted that the client was cheating on his taxes.,Ignore,L2
1573074945,450,14,Full,Sentence,was,7,The accountant hinted that the client was cheating on his taxes.,Critical,L2
1573074945,358,14,Full,Sentence,cheating,8,The accountant hinted that the client was cheating on his taxes.,PostCritical,L2
1573074945,401,14,Full,Sentence,on,9,The accountant hinted that the client was cheating on his taxes.,Ignore,L2
1573074945,230,14,Full,Sentence,his,10,The accountant hinted that the client was cheating on his taxes.,Ignore,L2
1573074945,250,14,Full,Sentence,taxes.,11,The accountant hinted that the client was cheating on his taxes.,Ignore,L2
1573074945,229,16,Full,NounPhrase,The,1,The author wrote that the novel was likely to be a best-seller.,Ignore,L2
1573074945,497,16,Full,NounPhrase,author,2,The author wrote that the novel was likely to be a best-seller.,Ignore,L2
1573074945,272,16,Full,NounPhrase,wrote,3,The author wrote that the novel was likely to be a best-seller.,Ignore,L2
1573074945,304,16,Full,NounPhrase,that,4,The author wrote that the novel was likely to be a best-seller.,Ignore,L2
1573074945,419,16,Full,NounPhrase,the,5,The author wrote that the novel was likely to be a best-seller.,Ignore,L2
1573074945,203,16,Full,NounPhrase,novel,6,The author wrote that the novel was likely to be a best-seller.,Ignore,L2
1573074945,475,16,Full,NounPhrase,was,7,The author wrote that the novel was likely to be a best-seller.,Critical,L2
1573074945,188,16,Full,NounPhrase,likely,8,The author wrote that the novel was likely to be a best-seller.,PostCritical,L2
1573074945,464,16,Full,NounPhrase,to,9,The author wrote that the novel was likely to be a best-seller.,Ignore,L2
1573074945,162,16,Full,NounPhrase,be,10,The author wrote that the novel was likely to be a best-seller.,Ignore,L2
1573074945,397,16,Full,NounPhrase,a,11,The author wrote that the novel was likely to be a best-seller.,Ignore,L2
1573074945,732,16,Full,NounPhrase,best-seller.,12,The author wrote that the novel was likely to be a best-seller.,Ignore,L2
1573074945,297,17,Reduced,NounPhrase,The,1,The man accepted the award would go to his brother.,Ignore,L2
1573074945,384,17,Reduced,NounPhrase,man,2,The man accepted the award would go to his brother.,Ignore,L2
1573074945,261,17,Reduced,NounPhrase,accepted,3,The man accepted the award would go to his brother.,Ignore,L2
1573074945,376,17,Reduced,NounPhrase,the,4,The man accepted the award would go to his brother.,Ignore,L2
1573074945,223,17,Reduced,NounPhrase,award,5,The man accepted the award would go to his brother.,Ignore,L2
1573074945,378,17,Reduced,NounPhrase,would,6,The man accepted the award would go to his brother.,Critical,L2
1573074945,247,17,Reduced,NounPhrase,go,7,The man accepted the award would go to his brother.,PostCritical,L2
1573074945,274,17,Reduced,NounPhrase,to,8,The man accepted the award would go to his brother.,Ignore,L2
1573074945,295,17,Reduced,NounPhrase,his,9,The man accepted the award would go to his brother.,Ignore,L2
1573074945,432,17,Reduced,NounPhrase,brother.,10,The man accepted the award would go to his brother.,Ignore,L2
1573097778,406,18,Full,Sentence,The,1,The defendant wished that the verdict would be decided soon.,Ignore,L1
1573097778,1713,18,Full,Sentence,defendant,2,The defendant wished that the verdict would be decided soon.,Ignore,L1
1573097778,337,18,Full,Sentence,wished,3,The defendant wished that the verdict would be decided soon.,Ignore,L1
1573097778,373,18,Full,Sentence,that,4,The defendant wished that the verdict would be decided soon.,Ignore,L1
1573097778,367,18,Full,Sentence,the,5,The defendant wished that the verdict would be decided soon.,Ignore,L1
1573097778,404,18,Full,Sentence,verdict,6,The defendant wished that the verdict would be decided soon.,Ignore,L1
1573097778,314,18,Full,Sentence,would,7,The defendant wished that the verdict would be decided soon.,Critical,L1
1573097778,445,18,Full,Sentence,be,8,The defendant wished that the verdict would be decided soon.,PostCritical,L1
1573097778,419,18,Full,Sentence,decided,9,The defendant wished that the verdict would be decided soon.,Ignore,L1
1573097778,440,18,Full,Sentence,soon.,10,The defendant wished that the verdict would be decided soon.,Ignore,L1
1573097778,609,11,Reduced,Sentence,The,1,The professor pretended the answer was not correct.,Ignore,L1
1573097778,500,11,Reduced,Sentence,professor,2,The professor pretended the answer was not correct.,Ignore,L1
1573097778,416,11,Reduced,Sentence,pretended,3,The professor pretended the answer was not correct.,Ignore,L1
1573097778,351,11,Reduced,Sentence,the,4,The professor pretended the answer was not correct.,Ignore,L1
1573097778,350,11,Reduced,Sentence,answer,5,The professor pretended the answer was not correct.,Ignore,L1
1573097778,375,11,Reduced,Sentence,was,6,The professor pretended the answer was not correct.,Critical,L1
1573097778,406,11,Reduced,Sentence,not,7,The professor pretended the answer was not correct.,PostCritical,L1
1573097778,413,11,Reduced,Sentence,correct.,8,The professor pretended the answer was not correct.,Ignore,L1
1573097778,358,10,Full,NounPhrase,The,1,The chef remembered that the recipe would require using fresh basil.,Ignore,L1
1573097778,342,10,Full,NounPhrase,chef,2,The chef remembered that the recipe would require using fresh basil.,Ignore,L1
1573097778,346,10,Full,NounPhrase,remembered,3,The chef remembered that the recipe would require using fresh basil.,Ignore,L1
1573097778,623,10,Full,NounPhrase,that,4,The chef remembered that the recipe would require using fresh basil.,Ignore,L1
1573097778,397,10,Full,NounPhrase,the,5,The chef remembered that the recipe would require using fresh basil.,Ignore,L1
1573097778,370,10,Full,NounPhrase,recipe,6,The chef remembered that the recipe would require using fresh basil.,Ignore,L1
1573097778,443,10,Full,NounPhrase,would,7,The chef remembered that the recipe would require using fresh basil.,Critical,L1
1573097778,621,10,Full,NounPhrase,require,8,The chef remembered that the recipe would require using fresh basil.,PostCritical,L1
1573097778,363,10,Full,NounPhrase,using,9,The chef remembered that the recipe would require using fresh basil.,Ignore,L1
1573097778,580,10,Full,NounPhrase,fresh,10,The chef remembered that the recipe would require using fresh basil.,Ignore,L1
1573097778,437,10,Full,NounPhrase,basil.,11,The chef remembered that the recipe would require using fresh basil.,Ignore,L1
1573097778,458,21,Reduced,NounPhrase,The,1,The woman forgot the address was in the directory.,Ignore,L1
1573097778,366,21,Reduced,NounPhrase,woman,2,The woman forgot the address was in the directory.,Ignore,L1
1573097778,349,21,Reduced,NounPhrase,forgot,3,The woman forgot the address was in the directory.,Ignore,L1
1573097778,322,21,Reduced,NounPhrase,the,4,The woman forgot the address was in the directory.,Ignore,L1
1573097778,335,21,Reduced,NounPhrase,address,5,The woman forgot the address was in the directory.,Ignore,L1
1573097778,405,21,Reduced,NounPhrase,was,6,The woman forgot the address was in the directory.,Critical,L1
1573097778,1586,21,Reduced,NounPhrase,in,7,The woman forgot the address was in the directory.,PostCritical,L1
1573097778,392,21,Reduced,NounPhrase,the,8,The woman forgot the address was in the directory.,Ignore,L1
1573097778,683,21,Reduced,NounPhrase,directory.,9,The woman forgot the address was in the directory.,Ignore,L1
1573097778,351,14,Full,Sentence,The,1,The accountant hinted that the client was cheating on his taxes.,Ignore,L1
1573097778,391,14,Full,Sentence,accountant,2,The accountant hinted that the client was cheating on his taxes.,Ignore,L1
1573097778,345,14,Full,Sentence,hinted,3,The accountant hinted that the client was cheating on his taxes.,Ignore,L1
1573097778,304,14,Full,Sentence,that,4,The accountant hinted that the client was cheating on his taxes.,Ignore,L1
1573097778,307,14,Full,Sentence,the,5,The accountant hinted that the client was cheating on his taxes.,Ignore,L1
1573097778,359,14,Full,Sentence,client,6,The accountant hinted that the client was cheating on his taxes.,Ignore,L1
1573097778,382,14,Full,Sentence,was,7,The accountant hinted that the client was cheating on his taxes.,Critical,L1
1573097778,371,14,Full,Sentence,cheating,8,The accountant hinted that the client was cheating on his taxes.,PostCritical,L1
1573097778,458,14,Full,Sentence,on,9,The accountant hinted that the client was cheating on his taxes.,Ignore,L1
1573097778,633,14,Full,Sentence,his,10,The accountant hinted that the client was cheating on his taxes.,Ignore,L1
1573097778,689,14,Full,Sentence,taxes.,11,The accountant hinted that the client was cheating on his taxes.,Ignore,L1
1573097778,353,15,Reduced,Sentence,The,1,The lawyer boasted the memo was from the president of the company.,Ignore,L1
1573097778,435,15,Reduced,Sentence,lawyer,2,The lawyer boasted the memo was from the president of the company.,Ignore,L1
1573097778,352,15,Reduced,Sentence,boasted,3,The lawyer boasted the memo was from the president of the company.,Ignore,L1
1573097778,346,15,Reduced,Sentence,the,4,The lawyer boasted the memo was from the president of the company.,Ignore,L1
1573097778,334,15,Reduced,Sentence,memo,5,The lawyer boasted the memo was from the president of the company.,Ignore,L1
1573097778,336,15,Reduced,Sentence,was,6,The lawyer boasted the memo was from the president of the company.,Critical,L1
1573097778,310,15,Reduced,Sentence,from,7,The lawyer boasted the memo was from the president of the company.,PostCritical,L1
1573097778,302,15,Reduced,Sentence,the,8,The lawyer boasted the memo was from the president of the company.,Ignore,L1
1573097778,286,15,Reduced,Sentence,president,9,The lawyer boasted the memo was from the president of the company.,Ignore,L1
1573097778,343,15,Reduced,Sentence,of,10,The lawyer boasted the memo was from the president of the company.,Ignore,L1
1573097778,248,15,Reduced,Sentence,the,11,The lawyer boasted the memo was from the president of the company.,Ignore,L1
1573097778,385,15,Reduced,Sentence,company.,12,The lawyer boasted the memo was from the president of the company.,Ignore,L1
1573097778,306,12,Full,NounPhrase,The,1,The general revealed that the weapon was ready to be used.,Ignore,L1
1573097778,315,12,Full,NounPhrase,general,2,The general revealed that the weapon was ready to be used.,Ignore,L1
1573097778,317,12,Full,NounPhrase,revealed,3,The general revealed that the weapon was ready to be used.,Ignore,L1
1573097778,338,12,Full,NounPhrase,that,4,The general revealed that the weapon was ready to be used.,Ignore,L1
1573097778,345,12,Full,NounPhrase,the,5,The general revealed that the weapon was ready to be used.,Ignore,L1
1573097778,370,12,Full,NounPhrase,weapon,6,The general revealed that the weapon was ready to be used.,Ignore,L1
1573097778,349,12,Full,NounPhrase,was,7,The general revealed that the weapon was ready to be used.,Critical,L1
1573097778,319,12,Full,NounPhrase,ready,8,The general revealed that the weapon was ready to be used.,PostCritical,L1
1573097778,326,12,Full,NounPhrase,to,9,The general revealed that the weapon was ready to be used.,Ignore,L1
1573097778,367,12,Full,NounPhrase,be,10,The general revealed that the weapon was ready to be used.,Ignore,L1
1573097778,413,12,Full,NounPhrase,used.,11,The general revealed that the weapon was ready to be used.,Ignore,L1
1573097778,325,13,Reduced,NounPhrase,The,1,The attorney advised the defendant was planning to jump bail.,Ignore,L1
1573097778,324,13,Reduced,NounPhrase,attorney,2,The attorney advised the defendant was planning to jump bail.,Ignore,L1
1573097778,357,13,Reduced,NounPhrase,advised,3,The attorney advised the defendant was planning to jump bail.,Ignore,L1
1573097778,381,13,Reduced,NounPhrase,the,4,The attorney advised the defendant was planning to jump bail.,Ignore,L1
1573097778,374,13,Reduced,NounPhrase,defendant,5,The attorney advised the defendant was planning to jump bail.,Ignore,L1
1573097778,422,13,Reduced,NounPhrase,was,6,The attorney advised the defendant was planning to jump bail.,Critical,L1
1573097778,547,13,Reduced,NounPhrase,planning,7,The attorney advised the defendant was planning to jump bail.,PostCritical,L1
1573097778,869,13,Reduced,NounPhrase,to,8,The attorney advised the defendant was planning to jump bail.,Ignore,L1
1573097778,413,13,Reduced,NounPhrase,jump,9,The attorney advised the defendant was planning to jump bail.,Ignore,L1
1573097778,499,13,Reduced,NounPhrase,bail.,10,The attorney advised the defendant was planning to jump bail.,Ignore,L1
1573097778,278,22,Full,Sentence,The,1,The student hoped that the solution was in the back of the book.,Ignore,L1
1573097778,218,22,Full,Sentence,student,2,The student hoped that the solution was in the back of the book.,Ignore,L1
1573097778,278,22,Full,Sentence,hoped,3,The student hoped that the solution was in the back of the book.,Ignore,L1
1573097778,314,22,Full,Sentence,that,4,The student hoped that the solution was in the back of the book.,Ignore,L1
1573097778,291,22,Full,Sentence,the,5,The student hoped that the solution was in the back of the book.,Ignore,L1
1573097778,313,22,Full,Sentence,solution,6,The student hoped that the solution was in the back of the book.,Ignore,L1
1573097778,362,22,Full,Sentence,was,7,The student hoped that the solution was in the back of the book.,Critical,L1
1573097778,350,22,Full,Sentence,in,8,The student hoped that the solution was in the back of the book.,PostCritical,L1
1573097778,279,22,Full,Sentence,the,9,The student hoped that the solution was in the back of the book.,Ignore,L1
1573097778,259,22,Full,Sentence,back,10,The student hoped that the solution was in the back of the book.,Ignore,L1
1573097778,303,22,Full,Sentence,of,11,The student hoped that the solution was in the back of the book.,Ignore,L1
1573097778,246,22,Full,Sentence,the,12,The student hoped that the solution was in the back of the book.,Ignore,L1
1573097778,343,22,Full,Sentence,book.,13,The student hoped that the solution was in the back of the book.,Ignore,L1
1573097778,309,25,Reduced,Sentence,The,1,The poet implied his childhood was very unhappy.,Ignore,L1
1573097778,211,25,Reduced,Sentence,poet,2,The poet implied his childhood was very unhappy.,Ignore,L1
1573097778,208,25,Reduced,Sentence,implied,3,The poet implied his childhood was very unhappy.,Ignore,L1
1573097778,238,25,Reduced,Sentence,his,4,The poet implied his childhood was very unhappy.,Ignore,L1
1573097778,216,25,Reduced,Sentence,childhood,5,The poet implied his childhood was very unhappy.,Ignore,L1
1573097778,268,25,Reduced,Sentence,was,6,The poet implied his childhood was very unhappy.,Critical,L1
1573097778,243,25,Reduced,Sentence,very,7,The poet implied his childhood was very unhappy.,PostCritical,L1
1573097778,343,25,Reduced,Sentence,unhappy.,8,The poet implied his childhood was very unhappy.,Ignore,L1
1573097778,312,16,Full,NounPhrase,The,1,The author wrote that the novel was likely to be a best-seller.,Ignore,L1
1573097778,261,16,Full,NounPhrase,author,2,The author wrote that the novel was likely to be a best-seller.,Ignore,L1
1573097778,287,16,Full,NounPhrase,wrote,3,The author wrote that the novel was likely to be a best-seller.,Ignore,L1
1573097778,310,16,Full,NounPhrase,that,4,The author wrote that the novel was likely to be a best-seller.,Ignore,L1
1573097778,251,16,Full,NounPhrase,the,5,The author wrote that the novel was likely to be a best-seller.,Ignore,L1
1573097778,198,16,Full,NounPhrase,novel,6,The author wrote that the novel was likely to be a best-seller.,Ignore,L1
